ensembl_gene_id	external_gene_id	chromosome_name	start_position	end_position	strand	gene_biotype
ENSG00000110422	HIPK3	11	33279133	33378569	1	protein_coding
ENSG00000204007	GLT6D1	9	138515502	138531386	-1	protein_coding
ENSG00000197681	TBC1D3	17	36337528	36348666	-1	protein_coding
ENSG00000108878	CACNG1	17	65040706	65052913	1	protein_coding
ENSG00000145494	NDUFS6	5	1801514	1816719	1	protein_coding
ENSG00000120798	NR2C1	12	95414062	95467404	-1	protein_coding
ENSG00000141570	CBX8	17	77765931	77775482	-1	protein_coding
ENSG00000189164	ZNF527	19	37862059	37883968	1	protein_coding
ENSG00000178104	PDE4DIP	1	144833168	145076186	-1	protein_coding
ENSG00000125740	FOSB	19	45971253	45978414	1	protein_coding
ENSG00000135932	CAB39	2	231577560	231685790	1	protein_coding
ENSG00000148386	LCN9	9	138555168	138557759	1	protein_coding
ENSG00000101181	GTPBP5	20	60758081	60778624	1	protein_coding
ENSG00000198265	HELZ	17	65066555	65241319	-1	protein_coding
ENSG00000182196	ARL6IP4	12	123464880	123467460	1	protein_coding
ENSG00000110427	C11orf41	11	33563821	33695648	1	protein_coding
ENSG00000164758	MED30	8	118532952	118552501	1	protein_coding
ENSG00000134516	DOCK2	5	169064251	169510386	1	protein_coding
ENSG00000142544	CTU1	19	51600863	51611647	-1	protein_coding
ENSG00000100429	HDAC10	22	50683612	50689834	-1	protein_coding
ENSG00000135916	ITM2C	2	231729313	231743963	1	protein_coding
ENSG00000138738	PRDM5	4	121606074	121844025	-1	protein_coding
ENSG00000182197	EXT1	8	118806729	119123938	-1	protein_coding
ENSG00000196437	ZNF569	19	37902062	37958339	-1	protein_coding
ENSG00000139546	TARBP2	12	53894705	53900213	1	protein_coding
ENSG00000129450	SIGLEC9	19	51628165	51633566	1	protein_coding
ENSG00000221909	FAM200A	7	99143931	99156159	-1	protein_coding
ENSG00000104522	TSTA3	8	144694788	144699732	-1	protein_coding
ENSG00000169291	SHE	1	154442248	154474589	-1	protein_coding
ENSG00000197343	ZNF655	7	99156029	99205433	1	protein_coding
ENSG00000113430	IRX4	5	1877541	1887350	-1	protein_coding
ENSG00000163239	TDRD10	1	154474695	154520623	1	protein_coding
ENSG00000002016	RAD52	12	1021243	1058888	-1	protein_coding
ENSG00000168995	SIGLEC7	19	51645558	51656783	1	protein_coding
ENSG00000229183	PGA4	11	60989820	61018929	1	protein_coding
ENSG00000205177	C11orf91	11	33719975	33722286	-1	protein_coding
ENSG00000141582	CBX4	17	77806955	77813229	-1	protein_coding
ENSG00000139433	GLTP	12	110288751	110318293	-1	protein_coding
ENSG00000180113	TDRD6	6	46655866	46670162	1	protein_coding
ENSG00000160714	UBE2Q1	1	154521053	154531504	-1	protein_coding
ENSG00000085063	CD59	11	33724558	33758025	-1	protein_coding
ENSG00000148737	TCF7L2	10	114710009	114927437	1	protein_coding
ENSG00000103647	CORO2B	15	68871308	69020145	1	protein_coding
ENSG00000093183	SEC22C	3	42589461	42642572	-1	protein_coding
ENSG00000170128	GPR25	1	200842083	200843306	1	protein_coding
ENSG00000140350	ANP32A	15	69070874	69113236	-1	protein_coding
ENSG00000139437	TCHP	12	110338079	110355873	1	protein_coding
ENSG00000005381	MPO	17	56347217	56358296	-1	protein_coding
ENSG00000105819	PMPCB	7	102937869	102969958	1	protein_coding
ENSG00000163362	C1orf106	1	200860469	200884863	1	protein_coding
ENSG00000173715	C11orf80	11	66512207	66610799	1	protein_coding
ENSG00000142661	MYOM3	1	24382525	24438665	-1	protein_coding
ENSG00000134001	EIF2S1	14	67826745	67853233	1	protein_coding
ENSG00000158850	B4GALT3	1	161141100	161147314	-1	protein_coding
ENSG00000117505	DR1	1	93811445	93828149	1	protein_coding
ENSG00000167291	TBC1D16	17	77913821	78009647	-1	protein_coding
ENSG00000135446	CDK4	12	58142005	58146164	-1	protein_coding
ENSG00000146070	PLA2G7	6	46671938	46703079	-1	protein_coding
ENSG00000101180	HRH3	20	60790026	60795323	-1	protein_coding
ENSG00000157510	AFAP1L1	5	148651434	148721365	1	protein_coding
ENSG00000174093	RP11-1407O15.2	17	36337717	36421858	-1	protein_coding
ENSG00000135535	CD164	6	109687717	109703762	-1	protein_coding
ENSG00000183808	RBM12B	8	94742492	94753245	-1	protein_coding
ENSG00000171101	AC063977.1	19	51670585	51675840	1	protein_coding
ENSG00000116852	KIF21B	1	200938518	200992828	-1	protein_coding
ENSG00000180263	FGD6	12	95470525	95611240	-1	protein_coding
ENSG00000165643	SOHLH1	9	138585253	138591374	-1	protein_coding
ENSG00000177570	SAMD12	8	119201699	119634132	-1	protein_coding
ENSG00000135898	GPR55	2	231772033	231825781	-1	protein_coding
ENSG00000214415	GNAT3	7	80087987	80141336	-1	protein_coding
ENSG00000173653	RCE1	11	66610883	66614003	1	protein_coding
ENSG00000137942	FNBP1L	1	93913658	94020218	1	protein_coding
ENSG00000170561	IRX2	5	2745959	2752969	-1	protein_coding
ENSG00000075223	SEMA3C	7	80371854	80551675	-1	protein_coding
ENSG00000139436	GIT2	12	110367607	110434194	-1	protein_coding
ENSG00000082805	ERC1	12	1100404	1605099	1	protein_coding
ENSG00000105821	DNAJC2	7	102952921	102985320	-1	protein_coding
ENSG00000107147	KCNT1	9	138594031	138684992	1	protein_coding
ENSG00000105383	CD33	19	51728335	51743274	1	protein_coding
ENSG00000100558	PLEK2	14	67853702	67878828	-1	protein_coding
ENSG00000111799	COL12A1	6	75794042	75915767	-1	protein_coding
ENSG00000125744	RTN2	19	45988550	46000313	-1	protein_coding
ENSG00000004939	SLC4A1	17	42325753	42345509	-1	protein_coding
ENSG00000112818	MEP1A	6	46761127	46807515	1	protein_coding
ENSG00000174100	MRPL45	17	36452990	36479101	1	protein_coding
ENSG00000069122	GPR116	6	46820249	46922680	-1	protein_coding
ENSG00000175374	SPESP1	15	69222839	69239150	1	protein_coding
ENSG00000188888	GPR179	17	36481493	36499730	-1	protein_coding
ENSG00000183309	ZNF623	8	144718373	144735900	1	protein_coding
ENSG00000160716	CHRNB2	1	154540257	154552502	1	protein_coding
ENSG00000171827	ZNF570	19	37959982	37976242	1	protein_coding
ENSG00000188227	ZNF793	19	37997841	38034237	1	protein_coding
ENSG00000186493	C5orf38	5	2752245	2755511	1	protein_coding
ENSG00000160710	ADAR	1	154554537	154600475	-1	protein_coding
ENSG00000173599	PC	11	66615997	66725847	-1	protein_coding
ENSG00000137936	BCAR3	1	94027347	94312706	-1	protein_coding
ENSG00000139266	MARCH9	12	58148900	58153689	1	protein_coding
ENSG00000141519	CCDC40	17	78010435	78074412	1	protein_coding
ENSG00000204767	FAM196B	5	169291268	169407744	-1	protein_coding
ENSG00000180458	AC022148.5	19	38036373	38040073	-1	protein_coding
ENSG00000108309	RUNDC3A	17	42385927	42396038	1	protein_coding
ENSG00000168269	FOXI1	5	169532901	169536727	1	protein_coding
ENSG00000173376	C4orf31	4	121956768	121994176	-1	protein_coding
ENSG00000171817	ZNF540	19	38039811	38104994	1	protein_coding
ENSG00000234511	C5orf58	5	169659451	169679579	1	protein_coding
ENSG00000174111	SOCS7	17	36508005	36556015	1	protein_coding
ENSG00000142677	IL22RA1	1	24446261	24469611	-1	protein_coding
ENSG00000213889	PPM1N	19	45992035	46005768	1	protein_coding
ENSG00000050730	TNIP3	4	122052563	122148621	-1	protein_coding
ENSG00000248487	RP11-155D18.11	3	52009076	52023190	1	protein_coding
ENSG00000090975	PITPNM2	12	123468027	123594975	-1	protein_coding
ENSG00000173699	SPATA3	2	231860836	231889770	1	protein_coding
ENSG00000185250	PPIL6	6	109711419	109762374	-1	protein_coding
ENSG00000212998	C8orf39	8	94752349	94753001	1	protein_coding
ENSG00000164953	TMEM67	8	94767072	94831462	1	protein_coding
ENSG00000164761	TNFRSF11B	8	119935796	119964439	-1	protein_coding
ENSG00000167992	VWCE	11	61025758	61062788	-1	protein_coding
ENSG00000139574	NPFF	12	53900474	53901422	-1	protein_coding
ENSG00000180479	ZNF571	19	38053294	38085691	-1	protein_coding
ENSG00000164284	GRPEL2	5	148724993	148734146	1	protein_coding
ENSG00000185436	IL28RA	1	24480647	24514449	-1	protein_coding
ENSG00000179213	C19orf75	19	51760964	51772582	1	protein_coding
ENSG00000005379	BZRAP1	17	56378598	56406152	-1	protein_coding
ENSG00000111012	CYP27B1	12	58156118	58160976	-1	protein_coding
ENSG00000181135	ZNF707	8	144766622	144777554	1	protein_coding
ENSG00000067334	DNTTIP2	1	94331839	94345474	-1	protein_coding
ENSG00000184374	COLEC10	8	120007691	120118821	1	protein_coding
ENSG00000224512	AC091947.1	5	3508883	3653768	1	protein_coding
ENSG00000124529	HIST1H4B	6	26027124	26027480	-1	protein_coding
ENSG00000142549	IGLON5	19	51815102	51833608	1	protein_coding
ENSG00000136999	NOV	8	120428546	120436593	1	protein_coding
ENSG00000186806	VSIG10L	19	51835824	51843407	-1	protein_coding
ENSG00000158055	GRHL3	1	24645881	24690972	1	protein_coding
ENSG00000120784	ZFP30	19	38123389	38146313	-1	protein_coding
ENSG00000145882	PCYOX1L	5	148737570	148749216	1	protein_coding
ENSG00000129951	LPPR3	19	812518	821967	-1	protein_coding
ENSG00000105379	ETFB	19	51848410	51869672	-1	protein_coding
ENSG00000170653	ATF7	12	53905845	54020199	-1	protein_coding
ENSG00000037897	METTL1	12	58162254	58166335	-1	protein_coding
ENSG00000008300	CELSR3	3	48673902	48700348	-1	protein_coding
ENSG00000110429	FBXO3	11	33762490	33796071	-1	protein_coding
ENSG00000243989	ACY1	3	52017356	52023213	1	protein_coding
ENSG00000204128	C2orf72	2	231902205	231914434	1	protein_coding
ENSG00000173621	LRFN4	11	66624589	66627946	1	protein_coding
ENSG00000125753	VASP	19	46010688	46030236	1	protein_coding
ENSG00000013306	SLC25A39	17	42396993	42402238	-1	protein_coding
ENSG00000171298	GAA	17	78075355	78093678	1	protein_coding
ENSG00000136960	ENPP2	8	120569326	120685693	-1	protein_coding
ENSG00000173692	PSMD1	2	231921578	232037541	1	protein_coding
ENSG00000197170	PSMD12	17	65334032	65362743	-1	protein_coding
ENSG00000237896	AC005008.2	7	80804824	80828431	1	protein_coding
ENSG00000160318	CLDND2	19	51870352	51872257	-1	protein_coding
ENSG00000019991	HGF	7	81328322	81399754	-1	protein_coding
ENSG00000154217	PITPNC1	17	65373924	65689645	1	protein_coding
ENSG00000105374	NKG7	19	51874874	51875960	-1	protein_coding
ENSG00000213672	NCKIPSD	3	48701364	48723797	-1	protein_coding
ENSG00000173237	C11orf86	11	66742748	66744475	1	protein_coding
ENSG00000223380	SEC22B	1	145096220	145116922	1	polymorphic_pseudogene
ENSG00000125741	OPA3	19	46031027	46088122	-1	protein_coding
ENSG00000028203	VEZT	12	95611522	95696566	1	protein_coding
ENSG00000043462	LCP2	5	169673241	169725231	-1	protein_coding
ENSG00000171823	FBXL14	12	1675159	1703331	-1	protein_coding
ENSG00000173227	SYT12	11	66790891	66818329	1	protein_coding
ENSG00000213240	NOTCH2NL	1	145209119	145291654	1	protein_coding
ENSG00000111186	WNT5B	12	1726222	1756409	1	protein_coding
ENSG00000177464	GPR4	19	46093025	46105466	-1	protein_coding
ENSG00000225485	ARHGAP23	17	36584730	36668628	1	protein_coding
ENSG00000130935	NOL11	17	65714059	65740310	1	protein_coding
ENSG00000161057	PSMC2	7	102984701	103009842	1	protein_coding
ENSG00000008324	SS18L2	3	42623332	42636606	1	protein_coding
ENSG00000167986	DDB1	11	61066920	61100666	-1	protein_coding
ENSG00000105370	LIM2	19	51883164	51891197	-1	protein_coding
ENSG00000127743	IL17B	5	148750887	148783765	-1	protein_coding
ENSG00000196381	ZNF781	19	38158650	38183216	-1	protein_coding
ENSG00000001460	C1orf201	1	24683489	24743424	-1	protein_coding
ENSG00000114857	NKTR	3	42642106	42690227	1	protein_coding
ENSG00000123427	FAM119B	12	58166383	58176321	1	protein_coding
ENSG00000218761	AC093227.1	19	38184181	38184465	-1	protein_coding
ENSG00000064313	TAF2	8	120743015	120845103	-1	protein_coding
ENSG00000198182	ZNF607	19	38187276	38210691	-1	protein_coding
ENSG00000182132	KCNIP1	5	169780491	170163636	1	protein_coding
ENSG00000172232	AZU1	19	825097	832017	1	protein_coding
ENSG00000173156	RHOD	11	66824321	66839483	1	protein_coding
ENSG00000023909	GCLM	1	94350761	94374966	-1	protein_coding
ENSG00000030582	GRN	17	42422491	42430470	1	protein_coding
ENSG00000189144	ZNF573	19	38229203	38307940	-1	protein_coding
ENSG00000198691	ABCA4	1	94458393	94586688	-1	protein_coding
ENSG00000158859	ADAMTS4	1	161159538	161168846	-1	protein_coding
ENSG00000113712	CSNK1A1	5	148871760	148931007	-1	protein_coding
ENSG00000143603	KCNN3	1	154679902	154842756	-1	protein_coding
ENSG00000135587	SMPD2	6	109761966	109765122	1	protein_coding
ENSG00000142512	SIGLEC12	19	51913276	52005001	-1	protein_coding
ENSG00000051825	MPHOSPH9	12	123637080	123706441	-1	protein_coding
ENSG00000158864	NDUFS2	1	161166894	161184185	1	protein_coding
ENSG00000153292	GPR110	6	46965440	47010099	-1	protein_coding
ENSG00000017373	SRCIN1	17	36686259	36762183	-1	protein_coding
ENSG00000227891	AL606500.1	1	154728099	154728829	1	protein_coding
ENSG00000163344	PMVK	1	154897210	154909467	-1	protein_coding
ENSG00000170615	SLC26A5	7	102993177	103086624	-1	protein_coding
ENSG00000135914	HTR2B	2	231972944	231989832	-1	protein_coding
ENSG00000006831	ADIPOR2	12	1800193	1897844	1	protein_coding
ENSG00000111142	METAP2	12	95867822	95909615	1	protein_coding
ENSG00000135363	LMO2	11	33880122	33913836	-1	protein_coding
ENSG00000135931	ARMC9	2	232063260	232239548	1	protein_coding
ENSG00000197037	ZNF498	7	99214569	99230030	1	protein_coding
ENSG00000171634	BPTF	17	65821640	66033571	1	protein_coding
ENSG00000081248	CACNA1S	1	201008642	201081694	-1	protein_coding
ENSG00000116857	TMEM9	1	201103900	201140702	-1	protein_coding
ENSG00000171804	WDR87	19	38375463	38397317	-1	protein_coding
ENSG00000153956	CACNA2D1	7	81575760	82073114	-1	protein_coding
ENSG00000137962	ARHGAP29	1	94637307	94703189	-1	protein_coding
ENSG00000163346	PBXIP1	1	154916552	154928609	-1	protein_coding
ENSG00000151062	CACNA2D4	12	1901123	2027870	-1	protein_coding
ENSG00000125746	EML2	19	46112660	46142669	-1	protein_coding
ENSG00000105738	SIPA1L3	19	38397861	38699012	1	protein_coding
ENSG00000136982	DSCC1	8	120846216	120868250	-1	protein_coding
ENSG00000184566	AC132216.1	11	33902189	33903338	1	protein_coding
ENSG00000117528	ABCD3	1	94883933	94984222	1	protein_coding
ENSG00000181097	AC105219.4	8	144778324	144780584	1	protein_coding
ENSG00000135387	CAPRIN1	11	34073230	34124157	1	protein_coding
ENSG00000123297	TSFM	12	58166811	58191334	1	protein_coding
ENSG00000135596	MICAL1	6	109765265	109777190	-1	protein_coding
ENSG00000213246	SUPT4H1	17	56422539	56429563	-1	protein_coding
ENSG00000068745	IP6K2	3	48725436	48777786	-1	protein_coding
ENSG00000196415	PRTN3	19	840985	848175	1	protein_coding
ENSG00000173120	KDM2A	11	66887498	67025141	1	protein_coding
ENSG00000135390	ATP5G2	12	54058950	54071182	-1	protein_coding
ENSG00000108375	RNF43	17	56429861	56494480	-1	protein_coding
ENSG00000158869	FCER1G	1	161185024	161190489	1	protein_coding
ENSG00000114853	ZBTB47	3	42695176	42707346	1	protein_coding
ENSG00000197561	ELANE	19	852291	856242	1	protein_coding
ENSG00000010310	GIPR	19	46171502	46185704	1	protein_coding
ENSG00000163386	AL592307.2	1	145209145	145370303	1	protein_coding
ENSG00000237394	AL590714.2	1	161191462	161192296	1	protein_coding
ENSG00000158874	APOA2	1	161192082	161193421	-1	protein_coding
ENSG00000164951	PDP1	8	94870035	94938294	1	protein_coding
ENSG00000011332	DPF1	19	38701646	38720354	-1	protein_coding
ENSG00000179294	C17orf96	17	36827961	36831187	-1	protein_coding
ENSG00000108292	MLLT6	17	36861795	36886056	1	protein_coding
ENSG00000163348	PYGO2	1	154929502	154936329	-1	protein_coding
ENSG00000130921	C12orf65	12	123717463	123742506	1	protein_coding
ENSG00000158882	TOMM40L	1	161195793	161200408	1	protein_coding
ENSG00000181085	MAPK15	8	144798429	144804631	1	protein_coding
ENSG00000125743	SNRPD2	19	46190719	46195442	-1	protein_coding
ENSG00000160691	SHC1	1	154934774	154946959	-1	protein_coding
ENSG00000076513	ANKRD13A	12	110437235	110477231	1	protein_coding
ENSG00000141543	EIF4A3	17	78109019	78120938	-1	protein_coding
ENSG00000157119	KBTBD5	3	42727011	42734036	1	protein_coding
ENSG00000145936	KCNMB1	5	169805168	169816681	-1	protein_coding
ENSG00000012822	CALCOCO1	12	54104902	54121307	-1	protein_coding
ENSG00000149476	DAK	11	61100654	61116230	1	protein_coding
ENSG00000155792	DEPDC6	8	120885957	121063152	1	protein_coding
ENSG00000173020	ADRBK1	11	67033905	67054029	1	protein_coding
ENSG00000162244	RPL29	3	52027644	52029958	-1	protein_coding
ENSG00000186472	PCLO	7	82383321	82792246	-1	protein_coding
ENSG00000112695	COX7A2	6	75947391	75966492	-1	protein_coding
ENSG00000135372	NAT10	11	34127111	34168457	1	protein_coding
ENSG00000011478	QPCTL	19	46195932	46206586	1	protein_coding
ENSG00000094755	GABRP	5	170190354	170241051	1	protein_coding
ENSG00000001461	NIPAL3	1	24742284	24799466	1	protein_coding
ENSG00000163395	IGFN1	1	201159953	201198080	1	protein_coding
ENSG00000186665	C17orf58	17	65987218	65989765	-1	protein_coding
ENSG00000177051	FBXO46	19	46213887	46234151	-1	protein_coding
ENSG00000187955	COL14A1	8	121072019	121384275	1	protein_coding
ENSG00000244607	CCDC13	3	42734155	42814745	-1	protein_coding
ENSG00000237452	AC074212.3	19	46236509	46264988	1	protein_coding
ENSG00000105366	SIGLEC8	19	51954101	51961708	-1	protein_coding
ENSG00000156966	B3GNT7	2	232260254	232265875	1	protein_coding
ENSG00000162144	CYBASC3	11	61116280	61129729	-1	protein_coding
ENSG00000233538	AC017104.2	2	232316906	232317864	1	protein_coding
ENSG00000180921	FAM83H	8	144806103	144815914	-1	protein_coding
ENSG00000197766	CFD	19	859665	863606	1	protein_coding
ENSG00000143257	NR1I3	1	161199456	161208092	-1	protein_coding
ENSG00000146072	TNFRSF21	6	47199268	47277641	-1	protein_coding
ENSG00000115053	NCL	2	232318242	232348352	-1	protein_coding
ENSG00000203499	AC105219.1	8	144816310	144828506	1	protein_coding
ENSG00000243056	EIF4EBP3	5	139927251	139929163	1	protein_coding
ENSG00000214733	AC105219.2	8	144853300	144872778	1	protein_coding
ENSG00000136014	USP44	12	95910890	95945263	-1	protein_coding
ENSG00000213822	CEACAM18	19	51979838	51988359	1	protein_coding
ENSG00000183111	ARHGEF37	5	148931510	149014531	1	protein_coding
ENSG00000213523	SRA1	5	139929752	139937895	-1	protein_coding
ENSG00000164086	DUSP7	3	52082935	52090566	-1	protein_coding
ENSG00000111328	CDK2AP1	12	123745542	123756687	-1	protein_coding
ENSG00000198087	CD2AP	6	47445525	47594999	1	protein_coding
ENSG00000155846	PPARGC1B	5	149109815	149234585	1	protein_coding
ENSG00000172932	ANKRD13D	11	67056018	67069956	1	protein_coding
ENSG00000139697	SBNO1	12	123780455	123834988	-1	protein_coding
ENSG00000177045	SIX5	19	46268044	46272312	-1	protein_coding
ENSG00000176160	HSF5	17	56497529	56565759	-1	protein_coding
ENSG00000167641	PPP1R14A	19	38741877	38747231	-1	protein_coding
ENSG00000117525	F3	1	94994781	95007356	-1	protein_coding
ENSG00000079112	CDH17	8	95139399	95229531	-1	protein_coding
ENSG00000117602	RCAN3	1	24829387	24863506	1	protein_coding
ENSG00000104936	DMPK	19	46272978	46285815	-1	protein_coding
ENSG00000167642	AC011479.1	19	38755202	38783108	1	protein_coding
ENSG00000143036	SLC44A3	1	95285898	95360802	1	protein_coding
ENSG00000074527	NTN4	12	96051584	96184536	-1	protein_coding
ENSG00000113108	APBB3	5	139937853	139973337	-1	protein_coding
ENSG00000184454	C1orf130	1	24882602	24935819	1	protein_coding
ENSG00000171596	NMUR1	2	232387871	232395206	-1	protein_coding
ENSG00000112697	TMEM30A	6	75962640	75994684	-1	protein_coding
ENSG00000105492	SIGLEC6	19	52020951	52035110	-1	protein_coding
ENSG00000133226	SRRM1	1	24958207	24999771	1	protein_coding
ENSG00000230055	CISD3	17	36886510	36891858	1	protein_coding
ENSG00000182481	KPNA2	17	66031848	66042969	1	protein_coding
ENSG00000056661	PCGF2	17	36890150	36904558	-1	protein_coding
ENSG00000135407	AVIL	12	58191437	58209852	-1	protein_coding
ENSG00000106258	CYP3A5	7	99245817	99277619	-1	protein_coding
ENSG00000108389	MTMR4	17	56566893	56595251	-1	protein_coding
ENSG00000167644	C19orf33	19	38794804	38795646	1	protein_coding
ENSG00000166016	ABTB2	11	34172535	34379581	-1	protein_coding
ENSG00000175215	CTDSP2	12	58213712	58240747	-1	protein_coding
ENSG00000177673	C2orf57	2	232457612	232458992	1	protein_coding
ENSG00000117519	CNN3	1	95362507	95392834	-1	protein_coding
ENSG00000108387	SEPT4	17	56597616	56616574	-1	protein_coding
ENSG00000172172	MRPL13	8	121393000	121457642	-1	protein_coding
ENSG00000172830	SSH3	11	67071001	67080070	1	protein_coding
ENSG00000187514	PTMA	2	232571605	232578251	1	protein_coding
ENSG00000174456	C12orf76	12	110478983	110505500	-1	protein_coding
ENSG00000167645	YIF1B	19	38795744	38806606	-1	protein_coding
ENSG00000149483	TMEM138	11	61129507	61136663	1	protein_coding
ENSG00000081277	PKP1	1	201252580	201302121	1	protein_coding
ENSG00000118407	FILIP1	6	76005626	76203496	-1	protein_coding
ENSG00000108294	PSMB3	17	36909003	36920483	1	protein_coding
ENSG00000214159	AC007546.1	12	110488787	110511423	-1	protein_coding
ENSG00000122970	IFT81	12	110562140	110656590	1	protein_coding
ENSG00000141720	PIP5K2B	17	36921942	36956158	-1	protein_coding
ENSG00000166159	LRTM2	12	1929695	1945918	1	protein_coding
ENSG00000187049	TMEM216	11	61159865	61166323	1	protein_coding
ENSG00000161682	FAM171A2	17	42430585	42441243	-1	protein_coding
ENSG00000172167	MTBP	8	121457640	121554373	1	protein_coding
ENSG00000172339	ALG14	1	95448297	95538501	-1	protein_coding
ENSG00000175221	MED16	19	867964	893218	-1	protein_coding
ENSG00000152078	TMEM56	1	95582894	95663163	1	protein_coding
ENSG00000166896	XRCC6BP1	12	58335360	58351051	1	protein_coding
ENSG00000149532	CPSF7	11	61170121	61197453	-1	protein_coding
ENSG00000235049	AC005342.1	12	2038368	2045740	-1	protein_coding
ENSG00000132915	PDE6A	5	149237519	149324356	-1	protein_coding
ENSG00000151065	DCP1B	12	2055216	2113677	-1	protein_coding
ENSG00000108296	CWC25	17	36957447	36981589	-1	protein_coding
ENSG00000105497	ZNF175	19	52074531	52092993	1	protein_coding
ENSG00000168509	HFE2	1	145413095	145417545	1	protein_coding
ENSG00000112701	SENP6	6	76311225	76427997	1	protein_coding
ENSG00000121691	CAT	11	34460487	34493609	1	protein_coding
ENSG00000167765	AC018755.11	19	52095036	52097633	-1	protein_coding
ENSG00000167985	SDHAF2	11	61197597	61214225	1	protein_coding
ENSG00000213818	AC018755.3	19	52101797	52104962	1	protein_coding
ENSG00000156973	PDE6D	2	232597135	232650982	-1	protein_coding
ENSG00000122481	RWDD3	1	95699711	95712781	1	protein_coding
ENSG00000135374	ELF5	11	34500342	34535330	-1	protein_coding
ENSG00000105501	SIGLEC5	19	52114781	52150151	-1	protein_coding
ENSG00000162148	C11orf66	11	61248592	61258399	1	protein_coding
ENSG00000169504	CLIC4	1	25071848	25170815	1	protein_coding
ENSG00000154251	AC005332.2	17	66121750	66124384	-1	protein_coding
ENSG00000214556	C17orf98	17	36991339	36997664	-1	protein_coding
ENSG00000005961	ITGA2B	17	42449550	42466873	-1	protein_coding
ENSG00000160870	CYP3A7	7	99293365	99332821	-1	protein_coding
ENSG00000183600	AC005332.1	17	66194977	66196436	1	protein_coding
ENSG00000185800	DMWD	19	46286264	46296060	-1	protein_coding
ENSG00000125691	RPL23	17	37004118	37010064	-1	protein_coding
ENSG00000099337	KCNK6	19	38810482	38819640	1	protein_coding
ENSG00000144524	COPS7B	2	232646381	232674093	1	protein_coding
ENSG00000196704	AMZ2	17	66244145	66265039	1	protein_coding
ENSG00000175482	POLD4	11	67119021	67121017	-1	protein_coding
ENSG00000139343	SNRPF	12	96252709	96260233	1	protein_coding
ENSG00000104941	RSPH6A	19	46298969	46318577	-1	protein_coding
ENSG00000117569	PTBP2	1	97187221	97280349	1	protein_coding
ENSG00000155850	SLC26A2	5	149340300	149373018	1	protein_coding
ENSG00000099338	CATSPERG	19	38826415	38861589	1	protein_coding
ENSG00000175505	CLCF1	11	67131643	67141206	-1	protein_coding
ENSG00000141527	CARD14	17	78152274	78182855	1	protein_coding
ENSG00000165972	CCDC38	12	96260827	96336428	-1	protein_coding
ENSG00000172164	SNTB1	8	121547985	121825513	-1	protein_coding
ENSG00000204950	LRRC10B	11	61276272	61278482	1	protein_coding
ENSG00000011347	SYT7	11	61282793	61348298	-1	protein_coding
ENSG00000164296	TIGD6	5	149372681	149380730	-1	protein_coding
ENSG00000182310	NCRNA00085	19	52196614	52197610	1	protein_coding
ENSG00000173207	CKS1B	1	154947129	154951725	1	protein_coding
ENSG00000227768	AC018755.1	19	52207316	52208376	1	protein_coding
ENSG00000172613	RAD9A	11	67159423	67165861	1	protein_coding
ENSG00000114302	PRKAR2A	3	48782030	48885279	-1	protein_coding
ENSG00000125755	SYMPK	19	46318693	46366548	-1	protein_coding
ENSG00000123364	HOXC13	12	54332549	54340328	1	protein_coding
ENSG00000123407	HOXC12	12	54348618	54350446	1	protein_coding
ENSG00000139344	AMDHD1	12	96337071	96362369	1	protein_coding
ENSG00000134780	DAGLA	11	61447905	61514472	1	protein_coding
ENSG00000002834	LASP1	17	37026256	37078023	1	protein_coding
ENSG00000105509	HAS1	19	52216365	52227237	-1	protein_coding
ENSG00000139263	LRIG3	12	59265937	59314262	-1	protein_coding
ENSG00000151067	CACNA1C	12	2080229	2807115	1	protein_coding
ENSG00000118194	TNNT2	1	201328136	201346890	-1	protein_coding
ENSG00000135373	EHF	11	34642668	34683081	1	protein_coding
ENSG00000160688	FLAD1	1	154955814	154965587	1	protein_coding
ENSG00000215841	AL590714.1	1	161204825	161209198	-1	protein_coding
ENSG00000248485	PCP4L1	1	161228517	161255240	1	protein_coding
ENSG00000171051	FPR1	19	52249027	52255150	-1	protein_coding
ENSG00000158887	MPZ	1	161274525	161279762	-1	protein_coding
ENSG00000170608	FOXA3	19	46367518	46377054	1	protein_coding
ENSG00000123388	HOXC11	12	54366912	54370203	1	protein_coding
ENSG00000172531	PPP1CA	11	67165652	67188605	-1	protein_coding
ENSG00000180818	HOXC10	12	54378849	54384063	1	protein_coding
ENSG00000174437	ATP2A2	12	110719032	110788893	1	protein_coding
ENSG00000149089	APIP	11	34903845	34937939	-1	protein_coding
ENSG00000170604	IRF2BP1	19	46386866	46389376	-1	protein_coding
ENSG00000172789	HOXC5	12	54379629	54429145	1	protein_coding
ENSG00000176182	MYPOP	19	46393285	46405862	-1	protein_coding
ENSG00000197757	HOXC6	12	54384408	54424607	1	protein_coding
ENSG00000084110	HAL	12	96367142	96390071	-1	protein_coding
ENSG00000124920	C11orf9	11	61520121	61555989	1	protein_coding
ENSG00000117289	TXNIP	1	145438469	145442635	1	protein_coding
ENSG00000110435	PDHX	11	34937677	35017675	1	protein_coding
ENSG00000188641	DPYD	1	97543299	98386605	-1	protein_coding
ENSG00000121851	POLR3GL	1	145456236	145470388	-1	protein_coding
ENSG00000118596	SLC16A7	12	60083126	60175407	1	protein_coding
