ensembl_gene_id;Log2 RPKM mean_Female;Log2 RPKM mean_Male
ENSG00000260434;0;0
ENSG00000261603;0;0.0151093290805125
ENSG00000188086;0.00783477907625482;0.018373367582288
ENSG00000238013;0;0
ENSG00000226074;0.0106819339449934;0.022208424400716
ENSG00000178055;0.032709121093929;0.0456377633462147
ENSG00000160808;0.145948836023591;0.201991477726789
ENSG00000160801;0.503022839996286;0.551183012054073
ENSG00000160799;0.904687472912104;0.913103379254776
ENSG00000160796;0.339033481003525;0.337890242296578
ENSG00000236409;0;0.0136226586262441
ENSG00000181555;2.09444884263736;2.07598362725872
ENSG00000251938;0;0
ENSG00000227398;0.598333682321212;0.517552670474003
ENSG00000088727;0.354690080630882;0.406096298049588
ENSG00000239128;0;0.239992262734505
ENSG00000114648;1.06166173349187;0.966855323684316
ENSG00000260236;0.376951815170185;0.345672629638233
ENSG00000076201;0.932424471840952;0.864086672792247
ENSG00000114650;1.54094952383759;1.52638029936412
ENSG00000238350;0;0
ENSG00000163832;1.09680791733251;1.12336999255925
ENSG00000200837;0;0
ENSG00000244732;0.0403858454256675;0.0557690352891206
ENSG00000114646;2.3417321840892;2.43510552638265
ENSG00000173473;1.35530262068363;1.37927433104808
ENSG00000214773;0.147114828778568;0.158870029969424
ENSG00000235695;0;0
ENSG00000132153;1.76519339525462;1.67576405541318
ENSG00000221585;0;0
ENSG00000047849;2.69408607751386;2.61332871506728
ENSG00000199591;0.110490000740548;0.291605501280777
ENSG00000224895;0.109644468319742;0.205807742446268
ENSG00000236768;0;0.00425220295671354
ENSG00000164045;0.120197274566075;0.103962258484231
ENSG00000235627;0;0.00952364085785964
ENSG00000253056;0;0
ENSG00000231884;0;0
ENSG00000164047;0;0.00777737736978812
ENSG00000164048;0.980665422913494;0.941550177074004
ENSG00000229759;0;0.00474169030129684
ENSG00000199476;0.960729903721343;0.883542226202689
ENSG00000228638;0.963134220934238;0.823646391935086
ENSG00000172113;0.484504293445248;0.495823015668229
ENSG00000229453;0.0547957557010365;0.15522590260161
ENSG00000252466;0;0.0235812021653752
ENSG00000164049;0.150399141891896;0.163594506681116
ENSG00000241725;0;0.0217491388044138
ENSG00000164050;1.53803523370935;1.45186456576996
ENSG00000164051;0.774257616344406;0.679313676585148
ENSG00000232112;3.91024329266493;3.81536444692309
ENSG00000244380;0.0346525863084739;0.0611515796981622
ENSG00000164053;0.385783818560061;0.392307414196804
ENSG00000213689;0.410885588357381;0.5274162450664
ENSG00000164054;1.66997442900761;1.7558280593782
ENSG00000114268;0.383510296036975;0.348841999217111
ENSG00000145040;0;0.00768711335277283
ENSG00000114270;0.438724295994403;0.488354881581949
ENSG00000211535;0;0
ENSG00000010256;2.80367810852312;2.67403203915764
ENSG00000183396;0.0184419378625215;0
ENSG00000225697;0.245805493519358;0.309110365386084
ENSG00000008300;1.07259641888152;0.983769431655966
ENSG00000228350;0.0613646386290692;0.145640755628377
ENSG00000213672;2.13353589211676;1.69779011000216
ENSG00000068745;1.46290803500486;1.39404258255887
ENSG00000114302;1.38476410555143;1.33868879463826
ENSG00000224424;0.140374371245341;0.160425874658599
ENSG00000178537;0.8831058361644;0.937745294912613
ENSG00000221883;0.233735600907446;0.206259625066535
ENSG00000177479;1.74638656373839;1.71825620285966
ENSG00000241470;0.905737874965432;0.738058830647635
ENSG00000235236;0.0547957557010365;0.0803015801434675
ENSG00000223343;0.309873288576402;0.316025821586093
ENSG00000178467;1.66488516674926;1.57271098251251
ENSG00000178252;1.70662305607661;1.96567756327462
ENSG00000178149;0.726321462081472;0.736820165216302
ENSG00000199032;0.134736822960205;0.152906255101613
ENSG00000178057;1.4172890147394;1.33856085248546
ENSG00000207605;0.127728714952569;0.0800185345486646
ENSG00000178035;1.73798959020732;1.82821521835769
ENSG00000198218;1.8320888026526;1.78485859325585
ENSG00000241461;0;0
ENSG00000172053;1.37677473397336;1.34808404063806
ENSG00000172046;1.3738305813144;1.36649045111147
ENSG00000172037;0.976480989108108;1.07916461582578
ENSG00000177352;0.877226643037861;0.902215319422575
ENSG00000185909;1.14029110701815;1.24251921945667
ENSG00000236980;0;0.00363590941617424
ENSG00000173421;0.0570621118159866;0.0792245885180562
ENSG00000225399;0.0490233451732157;0.038421636831383
ENSG00000188315;0.521351637359458;0.552795865296689
ENSG00000244496;0;0.0614848556051116
ENSG00000199546;0;0.0698341633504398
ENSG00000114316;1.57337734671514;1.52712176014322
ENSG00000233276;2.42943421230349;2.57469472621279
ENSG00000067560;3.550497882189;3.67543209234667
ENSG00000235908;0.240259732876587;0.220089109770141
ENSG00000145022;1.53167377069494;1.51138083262854
ENSG00000145020;0.558190235687592;0.504440665998444
ENSG00000235261;0.116163597442602;0.12069296669369
ENSG00000145029;1.94141490693462;1.91293408685946
ENSG00000201301;0;0
ENSG00000173402;1.41353421891945;1.39533409867194
ENSG00000226913;0.169066365084159;0.130028853974815
ENSG00000164061;2.26376789534098;2.23944372832901
ENSG00000235120;0;0
ENSG00000164062;1.74076529745046;1.61847844618472
ENSG00000173531;0.204694128167847;0.229899176746575
ENSG00000259970;0;0
ENSG00000164068;1.27603528677698;1.12861294253215
ENSG00000176020;0;0
ENSG00000173540;0.0145063873351105;0.0125388366075851
ENSG00000176095;2.254561641508;2.15028753755809
ENSG00000239576;0;0
ENSG00000244730;0;0
ENSG00000187492;0.00387935982935616;0.016211987788278
ENSG00000185614;0.478274079686824;0.605753190038892
ENSG00000182179;0.46898912754629;0.618489808908862
ENSG00000183763;0.12963917113087;0.125429997141755
ENSG00000164076;3.24979141140944;3.44587173779134
ENSG00000234667;0.00264903976932316;0.0015434101330898
ENSG00000164078;0.0660520246687233;0.0722534176240704
ENSG00000230698;0;0
ENSG00000228008;0;0
ENSG00000164077;0.725173943597309;0.725715976283593
ENSG00000004534;2.10136764335557;2.16668718755871
ENSG00000244643;0.202141096014773;0.176844573678658
ENSG00000003756;1.91708724163672;1.97434723301979
ENSG00000235016;0.0041604676851803;0.00254453570876344
ENSG00000001617;0.140589013182837;0.147960301874155
ENSG00000207922;0;0
ENSG00000114349;0.00445459983297907;0.00978419455113608
ENSG00000188338;0.669397775673882;0.825954398404048
ENSG00000114353;1.52344958326123;1.67362355674691
ENSG00000213600;0.714160147972677;0.4432114942092
ENSG00000230454;0.196606663316427;0.212831054487857
ENSG00000232352;0.264929693184183;0.450426070740269
ENSG00000012171;0.978379546542166;1.0111419177018
ENSG00000179564;0.0721814356452034;0.114338445185931
ENSG00000214706;0.510410894486948;0.46416469047295
ENSG00000186792;0.3808051710717;0.439849844748155
ENSG00000243477;0.627551724732377;0.611976146888049
ENSG00000114378;0.094885865957953;0.142583641203404
ENSG00000068001;0.35524598899778;0.385079434717542
ENSG00000114383;1.99806267518821;1.84268504319149
ENSG00000068028;0.466937341513236;0.562851966212897
ENSG00000235058;0;0.0258263300336422
ENSG00000004838;0.109162812878044;0.126258726503153
ENSG00000114388;1.07211185325558;1.01294535733591
ENSG00000114395;0.557561731770096;0.580485331439352
ENSG00000126062;1.13353655817555;1.0957108015233
ENSG00000007402;0.877331248991856;0.740769204482581
ENSG00000202322;0;0
ENSG00000088543;1.46744976891175;1.46259355877314
ENSG00000114735;0.407563575783059;0.398530718146267
ENSG00000114737;0.0191013568447099;0.0201319900396873
ENSG00000114738;0.494858174443702;0.591717948146746
ENSG00000088538;3.20088844134211;3.06569880456696
ENSG00000228337;0;0
ENSG00000213587;0;0
ENSG00000235278;0;0
ENSG00000240959;0;0
ENSG00000240425;1.17941478123621;1.2597582549572
ENSG00000145050;0.787595123070764;0.909560798392579
ENSG00000179837;1.03407898395312;1.00291641594357
ENSG00000145041;1.06597032537355;0.976829158778795
ENSG00000164080;0.975599012383029;0.968924599874436
ENSG00000221015;0;0
ENSG00000164081;0.666249452396167;0.690963994365742
ENSG00000201595;0;0
ENSG00000164082;0.784523188062298;0.822807863570672
ENSG00000214686;0;0
ENSG00000173389;0.0142498214893174;0.0147389753775686
ENSG00000224792;0.0714616090091347;0.0752984369873888
ENSG00000229972;0.0402723771002609;0.0729134506865665
ENSG00000184345;0;0
ENSG00000241789;0;0
ENSG00000235455;0;0
ENSG00000214681;0;0.00986827392810104
ENSG00000114767;0.983223835051264;1.00934404874486
ENSG00000041880;0.91175565845627;0.817470168590486
ENSG00000180929;0.280801450828019;0.359699591972695
ENSG00000090097;1.59608443231162;1.60584062969406
ENSG00000254782;0;0
ENSG00000114779;0.50893915675394;0.508951607418126
ENSG00000248487;1.12622483889044;1.08448927096264
ENSG00000243989;0.088531330842043;0.0601384193980429
ENSG00000114786;0.00566673397173886;0.0124307638076498
ENSG00000162244;3.11399235827764;3.33267083929338
ENSG00000164086;0.911205821764403;1.19007412117066
ENSG00000256097;0;0
ENSG00000164087;0.241145921336393;0.287386861331214
ENSG00000242849;0;0
ENSG00000023330;2.19850131800884;2.2176265223453
ENSG00000239732;0.0126440964260433;0.00223228083258431
ENSG00000173366;0;0
ENSG00000247596;1.47884861964168;1.48346740859184
ENSG00000243224;0.107492051745145;0.07525287769703
ENSG00000164088;0.573880652211514;0.811710113854429
ENSG00000164091;2.85113859243448;2.81978072422877
ENSG00000199150;0.133274303506749;0.115431850629772
ENSG00000168237;0.330729920169102;0.292771541724145
ENSG00000242797;0.00880622981698848;0.00712794737269582
ENSG00000207926;0;0
ENSG00000114841;0.802991914408187;0.736605943031267
ENSG00000239557;0.0871455099078298;0.0729470559917277
ENSG00000163930;2.51834006817896;2.56577142051104
ENSG00000010318;0.412281721024611;0.351444370711782
ENSG00000010319;0.554919869429755;0.685336788293374
ENSG00000114854;0.051662014687091;0.0746210149822146
ENSG00000010322;2.47122017973033;2.43684954039191
ENSG00000010327;0.378544124028457;0.785628925218076
ENSG00000168268;0.362943533573614;0.404862063765469
ENSG00000168273;0.41821565779996;0.485550157410532
ENSG00000163939;1.56183123476527;1.5342311081525
ENSG00000252768;0.520571008114862;0.49446622203337
ENSG00000221518;0.0863963437025844;0.110499317948867
ENSG00000163938;1.98999518040446;1.88846019809431
ENSG00000252787;0;0.0278966405708216
ENSG00000212493;0.701526162454813;0.672864364863459
ENSG00000238862;0;0
ENSG00000222345;0.835461852418781;0.576082118383431
ENSG00000212452;0.413396396235316;0.614539253599717
ENSG00000016864;1.56492765810467;1.47926750680181
ENSG00000114902;2.08439678074671;2.129648910579
ENSG00000114904;1.86036940121496;1.71456766409311
ENSG00000055957;0;0.00202330470385393
ENSG00000162267;0.0123974435887734;0.0297245671872011
ENSG00000055955;0.076660215065046;0.0961693859803043
ENSG00000243696;0.10360049644103;0.110878978950125
ENSG00000239799;0;0
ENSG00000248592;0;0
ENSG00000213533;0.0893788602800122;0.101441340060096
ENSG00000163935;0.795207764005801;0.794827607378281
ENSG00000242142;0.0883645250717297;0.0215606433447973
ENSG00000163933;0.654610585146104;0.750396466506541
ENSG00000163932;0.821629598997051;0.928918056867005
ENSG00000252504;0.125125565016031;0
ENSG00000163931;1.46576357051682;1.41787727800633
ENSG00000238565;0.113554963610661;0.0420300096365948
ENSG00000162290;1.08507674451878;0.999404440780309
ENSG00000206902;0;0
ENSG00000207109;1.23739646843726;0.918511539096308
ENSG00000212608;0;0
ENSG00000227224;0;0
ENSG00000157388;1.38755463748763;1.26786648430388
ENSG00000251987;0;0
ENSG00000016391;0.756167269894317;0.75268636338817
ENSG00000056736;1.07349752817205;1.03490620894404
ENSG00000113812;1.35050006848035;1.67623083054085
ENSG00000222888;0;0.0317144002053438
ENSG00000113811;2.02304953914223;1.93801890055444
ENSG00000242983;0.0348491646792553;0.00223360827804272
ENSG00000244195;0;0
ENSG00000157445;2.5635982540093;2.30549477722475
ENSG00000229806;0.109504803402126;0.0822086957821351
ENSG00000243715;0;0
ENSG00000144771;0.00773611985008729;0.0044905758232868
ENSG00000239991;0;0
ENSG00000243572;0;0.01948151160543
ENSG00000240708;0;0.00612504241318696
ENSG00000242568;0.0207813391395421;0
ENSG00000242775;0;0.00866336386536258
ENSG00000114251;0.430681441894745;0.407271574101365
ENSG00000244586;0;0
ENSG00000242317;0.06402993192042;0.0598689084921289
ENSG00000187672;2.58822473971916;2.69473089266108
ENSG00000240777;0;0.0044094620913506
ENSG00000211529;0;0
ENSG00000200379;0;0
ENSG00000200238;0;0
ENSG00000180376;1.2805007930279;1.16320516480145
ENSG00000163946;2.10765808822221;2.06010381841814
ENSG00000163947;2.17411408893653;2.06979555691169
ENSG00000240198;0.0188667107270143;0.0109267878077009
ENSG00000186451;0;0.00096943399520376
ENSG00000144730;0.523634408028196;0.54743879835333
ENSG00000229863;0;0
ENSG00000163666;0.100953594994828;0.137545533881938
ENSG00000157500;2.3126976145845;2.23989186562712
ENSG00000239388;0.00758333125896467;0.0134213762059176
ENSG00000174844;0.055192644123371;0.0531393299352633
ENSG00000238905;0;0.051604347621555
ENSG00000212392;0;0
ENSG00000206918;0;0
ENSG00000239831;0.0354866466336057;0.0220137920241628
ENSG00000237186;0;0.0166834390448338
ENSG00000202428;0;0.0511433884062006
ENSG00000206815;0;0
ENSG00000174840;1.40190161382634;1.37889031007884
ENSG00000168374;2.58062635062031;2.52120695387307
ENSG00000210841;0.0943610113676334;0.0652489496002053
ENSG00000174839;1.28258117903649;1.22684064265424
ENSG00000239801;0.0659786282015519;0.0777611183070879
ENSG00000241933;0.00839411927971303;0.00444086527145215
ENSG00000223192;0;0
ENSG00000163681;1.2436594037887;1.24813447428146
ENSG00000213509;0.0495972735957388;0.0570817907589093
ENSG00000136068;0.949528585121934;1.0838511496582
ENSG00000244161;0;0.00151444941331671
ENSG00000163687;0;0.0158040837992336
ENSG00000163686;1.60893243417276;1.50329892951449
ENSG00000163684;0.0776949543959653;0.0922794763731247
ENSG00000255154;0.163532614128193;0.130175725490377
ENSG00000168297;2.30217078363631;2.15986277864582
ENSG00000168291;1.9566565488651;1.88190136360723
ENSG00000168301;1.39325872824811;1.28310501809165
ENSG00000168306;0.215502043500869;0.240604626272929
ENSG00000236722;0.0654513438204879;0.0889574584138293
ENSG00000168309;3.99339756552233;4.1350123620587
ENSG00000243384;0.1340015699278;0.0579628829687079
ENSG00000244383;0.0729530310528031;0.034166744387166
ENSG00000198643;0;0.00348299579006977
ENSG00000163689;0.0610659656736069;0.0814592788350648
ENSG00000242428;0.201928505477858;0.231260191118148
ENSG00000243295;0.153876441876745;0.149764754876855
ENSG00000243903;0;0
ENSG00000242545;0;0
ENSG00000241804;0;0
ENSG00000189283;0.513467088093096;0.431592859727695
ENSG00000240097;0;0
ENSG00000232407;0.311357701511995;0.153893960302286
ENSG00000225673;0.282765938982288;0.208547815299783
ENSG00000244183;0.208487733042048;0.215737348610412
ENSG00000212211;0;0.13331719279823
ENSG00000144724;1.70538991696307;1.72818039841327
ENSG00000252420;0;0
ENSG00000226360;0;0.0146617036460305
ENSG00000252184;0;0
ENSG00000237456;0;0.0135811300713175
ENSG00000243077;0.133274303506749;0.110400004982728
ENSG00000241472;0.276994667730115;0.260044614983889
ENSG00000114405;1.7086477125107;1.59503958813467
ENSG00000153266;0.914910332374829;0.855686846138055
ENSG00000163618;2.68801484117464;2.42858583871973
ENSG00000225662;0.257570777260717;0.228159465040676
ENSG00000244632;0.371478072218605;0.346964174638347
ENSG00000252449;0;0
ENSG00000226082;0;0
ENSG00000244342;0;0.0109141774326638
ENSG00000242841;0;0.00175307845476401
ENSG00000240359;0;0
ENSG00000163630;2.86605865705245;2.87693383077309
ENSG00000252662;0.395536063303863;0.548029458113174
ENSG00000241359;0.021853233125248;0
ENSG00000252301;0.122626464365654;0.0514580634766714
ENSG00000188817;0;0.000725206515988464
ENSG00000224479;0.519231036875059;0.325827525049709
ENSG00000163632;0;0
ENSG00000163634;2.4649006903513;2.50828107451929
ENSG00000240549;0;0
ENSG00000163635;1.06989587860708;1.01054428348335
ENSG00000239653;0.433212431639049;0.329674069315472
ENSG00000163636;1.12610449424271;1.02681041890654
ENSG00000243410;0.081252883021273;0.088289586805114
ENSG00000241111;0.00565543138292722;0.00518324278161709
ENSG00000200222;0;0.0108462913233888
ENSG00000189196;0.0285713080946936;0.0252476895706899
ENSG00000163637;2.49792599696708;2.53668121982185
ENSG00000241572;0;0
ENSG00000241101;0;0
ENSG00000239926;0;0
ENSG00000226017;0.0195574256541193;0.00903313106724071
ENSG00000243993;0;0
ENSG00000244564;0;0
ENSG00000212340;0;0
ENSG00000163638;0.292315791111772;0.392449151068424
ENSG00000241158;0.081673072625595;0.19804202326812
ENSG00000241684;0.380146825227562;0.43511119342083
ENSG00000243149;0;0.0201673670064857
ENSG00000151276;1.8923334260874;1.87393658398443
ENSG00000224503;0;0
ENSG00000244226;0;0
ENSG00000223409;0;0
ENSG00000240256;0.328223295648134;0.305997759856978
ENSG00000240175;0.04099220249174;0
ENSG00000202071;1.27467405876419;0.82003216364117
ENSG00000203647;0.674071778124668;0.363784624672994
ENSG00000144741;0.910251564291523;1.09721401525291
ENSG00000206759;0;0
ENSG00000144749;2.05778476341491;2.10097422557598
ENSG00000214560;0;0
ENSG00000163376;0.721268409238236;0.642188912760698
ENSG00000241884;0;0.00117609380613637
ENSG00000172340;1.06069880561565;1.16417463226793
ENSG00000242510;0;0
ENSG00000241316;0.406901087870235;0.38173537457186
ENSG00000239737;0;0
ENSG00000183662;1.87823242280529;2.0962662479544
ENSG00000214552;1.04228532655642;1.11395947516378
ENSG00000240568;1.17412179781243;1.2901371404058
ENSG00000244640;0;0.0037499652773422
ENSG00000212095;0;0.0915188241385732
ENSG00000241506;0.918673938131107;0.998764164119648
ENSG00000163377;0.325012682831344;0.393995614841429
ENSG00000252828;0;0
ENSG00000163378;0.667380973374026;0.757208470348423
ENSG00000244513;0.0436113572304888;0.0622687958331135
ENSG00000144747;1.8319512526988;1.82770646265396
ENSG00000144744;2.12116920542666;2.05766717620814
ENSG00000144746;3.68782637388136;3.45658766536374
ENSG00000163380;0.0782935486834632;0.0583284275129098
ENSG00000114541;0.639509741977672;0.734797724054504
ENSG00000243036;0;0
ENSG00000239263;0.0447633529744846;0.0720605409707114
ENSG00000240265;0.092408711510947;0.0853604142704728
ENSG00000240842;0;0
ENSG00000241667;0;0.00373530352703406
ENSG00000187098;0.366162531501411;0.377437654717699
ENSG00000241665;0;0
ENSG00000240405;0.0291267089889299;0.0407806041013693
ENSG00000242728;0;0.0084885306651993
ENSG00000242120;0;0
ENSG00000222615;0;0
ENSG00000240156;0;0
ENSG00000243873;0;0.00802344024882532
ENSG00000206939;0;0.0310552950418926
ENSG00000221382;0;0
ENSG00000114861;1.33843949465746;1.40623835498295
ENSG00000244203;0;0.00399497272665874
ENSG00000221264;0.511804461356246;0.34059987177927
ENSG00000242094;0.366007738709972;0.392341780982211
ENSG00000163412;2.02877953952959;1.9757205359076
ENSG00000170837;1.38677039618586;1.43482813299789
ENSG00000163421;0.0597238629963559;0.0380343718825095
ENSG00000239250;0;0
ENSG00000244130;0;0
ENSG00000241163;0.0603878988771439;0.0590415172492134
ENSG00000239350;0;0
ENSG00000242609;0;0
ENSG00000243083;0.0290303608566179;0.0538088778490019
ENSG00000242618;0.0509866461109404;0.0519946095573908
ENSG00000212070;0;0.0684721561718932
ENSG00000260670;0.00412139248883547;0.00235167201750042
ENSG00000163602;1.86141013276644;2.00885134169351
ENSG00000244345;0.0141188254426964;0.00927086714377082
ENSG00000238568;0;0
ENSG00000199469;0;0
ENSG00000239568;0;0
ENSG00000222838;0;0.0211076386779152
ENSG00000144736;0.653542234102213;0.582957940268826
ENSG00000241537;0;0
ENSG00000240135;0;0
ENSG00000172986;0.470445112413311;0.557134093314651
ENSG00000242960;0.0440018387773026;0.0695945914699696
ENSG00000163605;2.32064951767781;2.16697953337375
ENSG00000238959;0.718263576345358;0.539861536950365
ENSG00000255423;0.506920382997857;0.533073703764546
ENSG00000238416;0;0
ENSG00000252651;0;0
ENSG00000223247;0;0
ENSG00000182921;0;0
ENSG00000252937;0;0
ENSG00000121440;1.42492663415193;1.41852218329986
ENSG00000239119;0.85687371933643;1.04346887758126
ENSG00000239677;0.119290965136795;0.116555334452157
ENSG00000242364;0;0.0274278006411635
ENSG00000242741;0;0
ENSG00000240337;0;0
ENSG00000239454;0;0.0034150664517676
ENSG00000223738;0;0
ENSG00000213452;0;0
ENSG00000212585;0;0
ENSG00000113805;2.10287245816427;2.0612167147398
ENSG00000241022;0.0113008931352165;0.0121581304388747
ENSG00000242638;0;0
ENSG00000213300;0.534749166355501;0.420416888571427
ENSG00000228868;0;0.00976335266890616
ENSG00000243674;0;0.0158279209536992
ENSG00000179799;0.0246603536147752;0.0378076196896958
ENSG00000230655;0.0136635033737584;0.0109097531691299
ENSG00000244699;0.0965871298991453;0.19372296815951
ENSG00000240665;0.0895455461953616;0
ENSG00000242953;0.253511150068431;0.33241098515296
ENSG00000238278;0.0161192796931112;0.0188860082236316
ENSG00000244026;0.262608340371736;0.539279642585235
ENSG00000239959;0.206061152748243;0.290341054048571
ENSG00000243794;0.112514579323575;0.035524335602967
ENSG00000244674;0.0156471410356202;0.0854761042500338
ENSG00000221602;0;0.0299689880094896
ENSG00000239383;0;0
ENSG00000244222;0.0120548427251356;0
ENSG00000172971;0.0353335653143488;0.0499610775600191
ENSG00000243422;1.05219335958847;0.798558034484047
ENSG00000221795;0;0.023430501453577
ENSG00000241532;0.441566767622604;0.148197805448551
ENSG00000241622;0.0253210343808373;0
ENSG00000172969;0.00590077815716397;0
ENSG00000236138;0;0.00223508971439012
ENSG00000242516;0.0267879471389463;0.011275168273694
ENSG00000227124;1.08101549703759;1.02762122806014
ENSG00000185008;1.43838579291574;1.50323410032126
ENSG00000222883;0;0
ENSG00000212104;0;0
ENSG00000240809;1.45647704908888;1.33593404459741
ENSG00000199520;0;0.313331253236648
ENSG00000213450;0;0
ENSG00000206891;0;0.151411706262131
ENSG00000244461;0;0.00594603676837012
ENSG00000240573;0;0
ENSG00000243957;0;0
ENSG00000222574;0;0
ENSG00000240241;0;0
ENSG00000239226;0;0
ENSG00000169855;1.45192478312619;1.67058767194337
ENSG00000240752;0;0
ENSG00000240964;0.741089029426969;0.726668676628965
ENSG00000216116;0.450282195880512;0.60295196427985
ENSG00000243877;0;0
ENSG00000240546;0;0
ENSG00000239699;0;0
ENSG00000242586;0;0
ENSG00000240691;0.32826142036479;0.0461987177850612
ENSG00000242828;0;0.0126839895010539
ENSG00000242781;0.0171545260366696;0.016196293915979
ENSG00000244240;0;0
ENSG00000243694;0.033825763501356;0
ENSG00000242145;0;0
ENSG00000241593;0.0193571492719989;0.0356546187491795
ENSG00000244281;0;0.00722147349015758
ENSG00000114480;0.704123771293822;0.811918013915914
ENSG00000222389;0;0
ENSG00000241319;0.0840321461841941;0.121299773085291
ENSG00000240404;0;0
ENSG00000242190;0;0
ENSG00000242009;0;0
ENSG00000239440;0.0301413548964586;0.069284445346338
ENSG00000241367;0;0
ENSG00000241095;0.0162150071552329;0.0031765965069929
ENSG00000242947;0;0
ENSG00000242195;0;0
ENSG00000221380;0;0
ENSG00000242641;0;0.000770631250870362
ENSG00000241776;0;0
ENSG00000242339;0;0
ENSG00000175161;3.89553468091801;3.63318584075087
ENSG00000241648;0;0
ENSG00000239519;0;0.0010582715024962
ENSG00000243915;0.799160400306133;0.774155033706
ENSG00000201410;0;0
ENSG00000251773;0;0
ENSG00000239767;0;0
ENSG00000222934;0;0
ENSG00000241328;0;0
ENSG00000206538;0.0366854995052694;0.0941436236135882
ENSG00000241293;0.0079206396371128;0.00709020877394033
ENSG00000083937;2.09186190078373;2.06814005053256
ENSG00000064835;0;0
ENSG00000239829;0;0
ENSG00000242783;0;0
ENSG00000240902;0;0
ENSG00000240255;0.00928539008343305;0
ENSG00000239572;0.222526517410772;0.0802216233654347
ENSG00000200703;0.110490000740548;0.0220960476202554
ENSG00000221059;0.909736154766333;0.429580322633415
ENSG00000179097;0.74741577828666;0.505958722812206
ENSG00000163320;2.23325028076389;2.14602413211474
ENSG00000229729;1.22975937697817;1.04190666720869
ENSG00000241535;0.021737246887247;0.0578490758734346
ENSG00000175105;1.39182115242134;1.24924706387075
ENSG00000179021;1.54010004828673;1.5038335602849
ENSG00000244150;0.518753242389737;0.488873756074923
ENSG00000242159;0.173417769140881;0.103515535770381
ENSG00000207316;0;0.075653627033046
ENSG00000242365;0;0
ENSG00000242705;0;0
ENSG00000241861;0;0
ENSG00000044524;0.846038747969023;1.04675296748512
ENSG00000240769;0;0
ENSG00000240951;0;0.00340058054795474
ENSG00000241197;0;0
ENSG00000239299;0;0
ENSG00000240309;0;0.00202749140268442
ENSG00000212598;0;0
ENSG00000222490;0;0
ENSG00000189002;0.0187706343198659;0
ENSG00000251727;0;0
ENSG00000184500;0.690612507648461;0.769829822590197
ENSG00000201339;0;0
ENSG00000200366;0;0
ENSG00000169379;0.840158456360911;0.81769590109257
ENSG00000239614;0.0387307890746703;0.0146550535017437
ENSG00000178750;0.141386577732942;0.148027325494435
ENSG00000178700;0.687555050661507;0.68306172251005
ENSG00000178694;0.803954255235859;0.718558675131983
ENSG00000242457;0;0.00386195042204532
ENSG00000243497;0.407265220853927;0.408706753048771
ENSG00000253062;0;0
ENSG00000178660;0;0.0347126957988055
ENSG00000242911;0;0
ENSG00000234629;0.0259357093730403;0
ENSG00000239589;0;0
ENSG00000244048;0;0
ENSG00000244681;0;0.00345047604388447
ENSG00000221477;0;0
ENSG00000243547;0.00883790121446307;0
ENSG00000216136;0;0
ENSG00000241815;0;0
ENSG00000199286;0;0
ENSG00000243652;0;0
ENSG00000218754;0;0
ENSG00000212031;0;0
ENSG00000241018;0;0
ENSG00000176243;0;0
ENSG00000080224;1.79156265138844;1.83586007916527
ENSG00000251172;0;0.0228037788717178
ENSG00000261292;1.58588624311563;1.54048345809919
ENSG00000113966;2.01830560329324;2.02981309102003
ENSG00000233280;1.31771597393959;1.20737091133739
ENSG00000080200;1.13087394167369;1.12112478150178
ENSG00000170854;1.00004742619473;0.917701313479222
ENSG00000183185;0.0107323183225566;0.00303289943591901
ENSG00000250750;0;0
ENSG00000213439;0;0
ENSG00000196578;0;0
ENSG00000249225;0;0
ENSG00000251090;0;0
ENSG00000248365;0;0
ENSG00000231192;0;0
ENSG00000236032;0;0
ENSG00000233412;0;0
ENSG00000249321;0;0
ENSG00000249975;0;0
ENSG00000248507;0;0
ENSG00000251088;0;0
ENSG00000187900;0;0
ENSG00000230301;0;0
ENSG00000197938;0;0
ENSG00000232535;0;0
ENSG00000196098;0;0
ENSG00000206536;0;0
ENSG00000244653;0;0
ENSG00000232382;0;0
ENSG00000231861;0;0
ENSG00000080822;2.53876635641228;2.49888443073082
ENSG00000080819;1.48684841987734;1.40946483472218
ENSG00000248839;0.0313247909646237;0
ENSG00000250562;0.0563024880535476;0.101548281541853
ENSG00000154165;0;0
ENSG00000240827;0;0
ENSG00000244153;0;0.000844979789450342
ENSG00000239445;0.138850981383087;0.157069656191253
ENSG00000064225;0.859183823331998;0.857057102672581
ENSG00000249274;0.183268831180385;0.262772735856534
ENSG00000057019;0.893504908567835;0.801953096078567
ENSG00000206712;0.967270594822009;0.818990544675499
ENSG00000244423;0.278479908961065;0.302743682392286
ENSG00000239462;0.147704845683337;0.10094300562395
ENSG00000207331;0;0.0967678937774302
ENSG00000240476;0.0127160683061053;0.00497836993991334
ENSG00000252911;0;0
ENSG00000241305;0;0
ENSG00000240572;0;0
ENSG00000243296;0;0
ENSG00000243089;0.0261844360623143;0.0351063779267873
ENSG00000244464;0;0
ENSG00000144810;0.053835289754374;0.124988190035047
ENSG00000184220;1.24046535081424;1.22877947641451
ENSG00000168386;0.489939081269191;0.526733353084709
ENSG00000261533;0.225559998825525;0.268513974162451
ENSG00000235156;0.0151830884437868;0.0063732120237839
ENSG00000238377;0;0.0308361182264538
ENSG00000243974;0;0
